DAILY REVENUE,,,,,,,,
EOM,DATE,DAY,No.,CLUB,Description,link ce,to link pnl,REV
45838,45809,1,,WPC,HPX,Hypoxi,Hypoxi,0
45838,45809,1,,WPC,Yoga,,,
45838,45809,1,,WPC,YI 1:1,YI,Y&I,0
45838,45809,1,,WPC,Yoga Class,,,
45838,45809,1,,WPC,Group X,,,
45838,45809,1,,WPC,GX 1:1,,,
45838,45809,1,,WPC,Group Class,,,
45838,45809,1,,WPC,Supplement,Supplement,Supplement,0
45838,45809,1,,WPC,VAS,,,0
45838,45809,1,,WPC,Retail & Califresh,Califresh and Retail,Califresh and Retail,31.1638790189791
45838,45809,1,,WPC,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45809,1,26,SCC,CC,NMS,NMS,0
45838,45809,1,,SCC,CS,,,
45838,45809,1,,SCC,Gym,,,
45838,45809,1,,SCC,PT,PT,PT,0
45838,45809,1,,SCC,CES,PT,PT,21.4263016932226
45838,45809,1,,SCC,Stretching,PT,PT,0
45838,45809,1,,SCC,Kickfit,PT,PT,0
45838,45809,1,,SCC,Mixed,PT,PT,0
45838,45809,1,,SCC,Pilates,PT,PT,0
45838,45809,1,,SCC,Physio,PT,PT,0
45838,45809,1,,SCC,HPX,Hypoxi,Hypoxi,29.0701100615305
45838,45809,1,,SCC,Yoga,,,
45838,45809,1,,SCC,YI 1:1,YI,Y&I,0
45838,45809,1,,SCC,Yoga Class,,,
45838,45809,1,,SCC,Group X,,,
45838,45809,1,,SCC,GX 1:1,,,
45838,45809,1,,SCC,Group Class,,,
45838,45809,1,,SCC,Supplement,Supplement,Supplement,0
45838,45809,1,,SCC,VAS,,,0
45838,45809,1,,SCC,Retail & Califresh,Califresh and Retail,Califresh and Retail,150.654302799203
45838,45809,1,,SCC,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45809,1,27,HDC,CC,NMS,NMS,0
45838,45809,1,,HDC,CS,,,
45838,45809,1,,HDC,Gym,,,
45838,45809,1,,HDC,PT,PT,PT,0
45838,45809,1,,HDC,CES,PT,PT,0
45838,45809,1,,HDC,Stretching,PT,PT,0
45838,45809,1,,HDC,Kickfit,PT,PT,0
45838,45809,1,,HDC,Mixed,PT,PT,0
45838,45809,1,,HDC,Pilates,PT,PT,0
45838,45809,1,,HDC,Physio,PT,PT,0
45838,45809,1,,HDC,HPX,Hypoxi,Hypoxi,0
45838,45809,1,,HDC,Yoga,,,
45838,45809,1,,HDC,YI 1:1,YI,Y&I,0
45838,45809,1,,HDC,Yoga Class,,,
45838,45809,1,,HDC,Group X,,,
45838,45809,1,,HDC,GX 1:1,,,
45838,45809,1,,HDC,Group Class,,,
45838,45809,1,,HDC,Supplement,Supplement,Supplement,0
45838,45809,1,,HDC,VAS,,,0
45838,45809,1,,HDC,Retail & Califresh,Califresh and Retail,Califresh and Retail,24.5775197157466
45838,45809,1,,HDC,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45809,1,28,LMC,CC,NMS,NMS,0
45838,45809,1,,LMC,CS,,,
45838,45809,1,,LMC,Gym,,,
45838,45809,1,,LMC,PT,PT,PT,0
45838,45809,1,,LMC,CES,PT,PT,0
45838,45809,1,,LMC,Stretching,PT,PT,0
45838,45809,1,,LMC,Kickfit,PT,PT,0
45838,45809,1,,LMC,Mixed,PT,PT,0
45838,45809,1,,LMC,Pilates,PT,PT,0
45838,45809,1,,LMC,Physio,PT,PT,0
45838,45809,1,,LMC,HPX,Hypoxi,Hypoxi,0
45838,45809,1,,LMC,Yoga,,,
45838,45809,1,,LMC,YI 1:1,YI,Y&I,0
45838,45809,1,,LMC,Yoga Class,,,
45838,45809,1,,LMC,Group X,,,
45838,45809,1,,LMC,GX 1:1,,,
45838,45809,1,,LMC,Group Class,,,
45838,45809,1,,LMC,Supplement,Supplement,Supplement,0
45838,45809,1,,LMC,VAS,,,0
45838,45809,1,,LMC,Retail & Califresh,Califresh and Retail,Califresh and Retail,345.159892538348
45838,45809,1,,LMC,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45809,1,29,MAC,CC,NMS,NMS,915.157292659676
45838,45809,1,,MAC,CS,,,
45838,45809,1,,MAC,Gym,,,
45838,45809,1,,MAC,PT,PT,PT,0
45838,45809,1,,MAC,CES,PT,PT,0
45838,45809,1,,MAC,Stretching,PT,PT,0
45838,45809,1,,MAC,Kickfit,PT,PT,0
45838,45809,1,,MAC,Mixed,PT,PT,0
45838,45809,1,,MAC,Pilates,PT,PT,0
45838,45809,1,,MAC,Physio,PT,PT,0
45838,45809,1,,MAC,HPX,Hypoxi,Hypoxi,0
45838,45809,1,,MAC,Yoga,,,
45838,45809,1,,MAC,YI 1:1,YI,Y&I,0
45838,45809,1,,MAC,Yoga Class,,,
45838,45809,1,,MAC,Group X,,,
45838,45809,1,,MAC,GX 1:1,,,
45838,45809,1,,MAC,Group Class,,,
45838,45809,1,,MAC,Supplement,Supplement,Supplement,0
45838,45809,1,,MAC,VAS,,,0
45838,45809,1,,MAC,Retail & Califresh,Califresh and Retail,Califresh and Retail,95.4675448479071
45838,45809,1,,MAC,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45809,1,30,VTC,CC,NMS,NMS,126.850969176994
45838,45809,1,,VTC,CS,,,
45838,45809,1,,VTC,Gym,,,
45838,45809,1,,VTC,PT,PT,PT,0
45838,45809,1,,VTC,CES,PT,PT,0
45838,45809,1,,VTC,Stretching,PT,PT,0
45838,45809,1,,VTC,Kickfit,PT,PT,0
45838,45809,1,,VTC,Mixed,PT,PT,0
45838,45809,1,,VTC,Pilates,PT,PT,0
45838,45809,1,,VTC,Physio,PT,PT,0
45838,45809,1,,VTC,HPX,Hypoxi,Hypoxi,0
45838,45809,1,,VTC,Yoga,,,
45838,45809,1,,VTC,YI 1:1,YI,Y&I,0
45838,45809,1,,VTC,Yoga Class,,,
45838,45809,1,,VTC,Group X,,,
45838,45809,1,,VTC,GX 1:1,,,
45838,45809,1,,VTC,Group Class,,,
45838,45809,1,,VTC,Supplement,Supplement,Supplement,0
45838,45809,1,,VTC,VAS,,,0
45838,45809,1,,VTC,Retail & Califresh,Califresh and Retail,Califresh and Retail,15.0446312505416
45838,45809,1,,VTC,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45809,1,31,GDC,CC,NMS,NMS,370.420808933678
45838,45809,1,,GDC,CS,,,
45838,45809,1,,GDC,Gym,,,
45838,45809,1,,GDC,PT,PT,PT,0
45838,45809,1,,GDC,CES,PT,PT,0
45838,45809,1,,GDC,Stretching,PT,PT,0
45838,45809,1,,GDC,Kickfit,PT,PT,0
45838,45809,1,,GDC,Mixed,PT,PT,0
45838,45809,1,,GDC,Pilates,PT,PT,0
45838,45809,1,,GDC,Physio,PT,PT,0
45838,45809,1,,GDC,HPX,Hypoxi,Hypoxi,0
45838,45809,1,,GDC,Yoga,,,
45838,45809,1,,GDC,YI 1:1,YI,Y&I,0
45838,45809,1,,GDC,Yoga Class,,,
45838,45809,1,,GDC,Group X,,,
45838,45809,1,,GDC,GX 1:1,,,
45838,45809,1,,GDC,Group Class,,,
45838,45809,1,,GDC,Supplement,Supplement,Supplement,0
45838,45809,1,,GDC,VAS,,,0
45838,45809,1,,GDC,Retail & Califresh,Califresh and Retail,Califresh and Retail,32.5851460265188
45838,45809,1,,GDC,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45809,1,32,GMC,CC,NMS,NMS,0
45838,45809,1,,GMC,CS,,,
45838,45809,1,,GMC,Gym,,,
45838,45809,1,,GMC,PT,PT,PT,0
45838,45809,1,,GMC,CES,PT,PT,0
45838,45809,1,,GMC,Stretching,PT,PT,0
45838,45809,1,,GMC,Kickfit,PT,PT,0
45838,45809,1,,GMC,Mixed,PT,PT,0
45838,45809,1,,GMC,Pilates,PT,PT,0
45838,45809,1,,GMC,Physio,PT,PT,0
45838,45809,1,,GMC,HPX,Hypoxi,Hypoxi,0
45838,45809,1,,GMC,Yoga,,,
45838,45809,1,,GMC,YI 1:1,YI,Y&I,0
45838,45809,1,,GMC,Yoga Class,,,
45838,45809,1,,GMC,Group X,,,
45838,45809,1,,GMC,GX 1:1,,,
45838,45809,1,,GMC,Group Class,,,
45838,45809,1,,GMC,Supplement,Supplement,Supplement,0
45838,45809,1,,GMC,VAS,,,0
45838,45809,1,,GMC,Retail & Califresh,Califresh and Retail,Califresh and Retail,25.8947915763931
45838,45809,1,,GMC,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45809,1,33,VSC,CC,NMS,NMS,36.3157655817332
45838,45809,1,,VSC,CS,,,
45838,45809,1,,VSC,Gym,,,
45838,45809,1,,VSC,PT,PT,PT,193.563030550638
45838,45809,1,,VSC,CES,PT,PT,0
45838,45809,1,,VSC,Stretching,PT,PT,0
45838,45809,1,,VSC,Kickfit,PT,PT,0
45838,45809,1,,VSC,Mixed,PT,PT,0
45838,45809,1,,VSC,Pilates,PT,PT,0
45838,45809,1,,VSC,Physio,PT,PT,0
45838,45809,1,,VSC,HPX,Hypoxi,Hypoxi,0
45838,45809,1,,VSC,Yoga,,,
45838,45809,1,,VSC,YI 1:1,YI,Y&I,0
45838,45809,1,,VSC,Yoga Class,,,
45838,45809,1,,VSC,Group X,,,
45838,45809,1,,VSC,GX 1:1,,,
45838,45809,1,,VSC,Group Class,,,
45838,45809,1,,VSC,Supplement,Supplement,Supplement,0
45838,45809,1,,VSC,VAS,,,0
45838,45809,1,,VSC,Retail & Califresh,Califresh and Retail,Califresh and Retail,101.221942975994
45838,45809,1,,VSC,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45809,1,34,VMC,CC,NMS,NMS,0
45838,45809,1,,VMC,CS,,,
45838,45809,1,,VMC,Gym,,,
45838,45809,1,,VMC,PT,PT,PT,0
45838,45809,1,,VMC,CES,PT,PT,0
45838,45809,1,,VMC,Stretching,PT,PT,0
45838,45809,1,,VMC,Kickfit,PT,PT,0
45838,45809,1,,VMC,Mixed,PT,PT,0
45838,45809,1,,VMC,Pilates,PT,PT,0
45838,45809,1,,VMC,Physio,PT,PT,0
45838,45809,1,,VMC,HPX,Hypoxi,Hypoxi,0
45838,45809,1,,VMC,Yoga,,,
45838,45809,1,,VMC,YI 1:1,YI,Y&I,0
45838,45809,1,,VMC,Yoga Class,,,
45838,45809,1,,VMC,Group X,,,
45838,45809,1,,VMC,GX 1:1,,,
45838,45809,1,,VMC,Group Class,,,
45838,45809,1,,VMC,Supplement,Supplement,Supplement,0
45838,45809,1,,VMC,VAS,,,0
45838,45809,1,,VMC,Retail & Califresh,Califresh and Retail,Califresh and Retail,199.948002426554
45838,45809,1,,VMC,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45809,1,35,AMU,CC,NMS,NMS,0
45838,45809,1,,AMU,CS,,,
45838,45809,1,,AMU,Gym,,,
45838,45809,1,,AMU,PT,PT,PT,0
45838,45809,1,,AMU,CES,PT,PT,0
45838,45809,1,,AMU,Stretching,PT,PT,0
45838,45809,1,,AMU,Kickfit,PT,PT,0
45838,45809,1,,AMU,Mixed,PT,PT,0
45838,45809,1,,AMU,Pilates,PT,PT,0
45838,45809,1,,AMU,Physio,PT,PT,0
45838,45809,1,,AMU,HPX,Hypoxi,Hypoxi,0
45838,45809,1,,AMU,Yoga,,,
45838,45809,1,,AMU,YI 1:1,YI,Y&I,0
45838,45809,1,,AMU,Yoga Class,,,
45838,45809,1,,AMU,Group X,,,
45838,45809,1,,AMU,GX 1:1,,,
45838,45809,1,,AMU,Group Class,,,
45838,45809,1,,AMU,Supplement,Supplement,Supplement,0
45838,45809,1,,AMU,VAS,,,0
45838,45809,1,,AMU,Retail & Califresh,Califresh and Retail,Califresh and Retail,22.2896264840974
45838,45809,1,,AMU,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45809,1,36,JCQ,CC,NMS,NMS,0
45838,45809,1,,JCQ,CS,,,
45838,45809,1,,JCQ,Gym,,,
45838,45809,1,,JCQ,PT,PT,PT,0
45838,45809,1,,JCQ,CES,PT,PT,0
45838,45809,1,,JCQ,Stretching,PT,PT,0
45838,45809,1,,JCQ,Kickfit,PT,PT,0
45838,45809,1,,JCQ,Mixed,PT,PT,0
45838,45809,1,,JCQ,Pilates,PT,PT,0
45838,45809,1,,JCQ,Physio,PT,PT,0
45838,45809,1,,JCQ,HPX,Hypoxi,Hypoxi,0
45838,45809,1,,JCQ,Yoga,,,
45838,45809,1,,JCQ,YI 1:1,YI,Y&I,0
45838,45809,1,,JCQ,Yoga Class,,,
45838,45809,1,,JCQ,Group X,,,
45838,45809,1,,JCQ,GX 1:1,,,
45838,45809,1,,JCQ,Group Class,,,
45838,45809,1,,JCQ,Supplement,Supplement,Supplement,0
45838,45809,1,,JCQ,VAS,,,0
45838,45809,1,,JCQ,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
45838,45809,1,,JCQ,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45809,1,37,JVJ,CC,NMS,NMS,0
45838,45809,1,,JVJ,CS,,,
45838,45809,1,,JVJ,Gym,,,
45838,45809,1,,JVJ,PT,PT,PT,0
45838,45809,1,,JVJ,CES,PT,PT,0
45838,45809,1,,JVJ,Stretching,PT,PT,0
45838,45809,1,,JVJ,Kickfit,PT,PT,0
45838,45809,1,,JVJ,Mixed,PT,PT,0
45838,45809,1,,JVJ,Pilates,PT,PT,0
45838,45809,1,,JVJ,Physio,PT,PT,0
45838,45809,1,,JVJ,HPX,Hypoxi,Hypoxi,0
45838,45809,1,,JVJ,Yoga,,,
45838,45809,1,,JVJ,YI 1:1,YI,Y&I,0
45838,45809,1,,JVJ,Yoga Class,,,
45838,45809,1,,JVJ,Group X,,,
45838,45809,1,,JVJ,GX 1:1,,,
45838,45809,1,,JVJ,Group Class,,,
45838,45809,1,,JVJ,Supplement,Supplement,Supplement,0
45838,45809,1,,JVJ,VAS,,,0
45838,45809,1,,JVJ,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
45838,45809,1,,JVJ,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45809,1,38,TC1,CC,NMS,NMS,0
45838,45809,1,,TC1,CS,,,
45838,45809,1,,TC1,Gym,,,
45838,45809,1,,TC1,PT,PT,PT,0
45838,45809,1,,TC1,CES,PT,PT,0
45838,45809,1,,TC1,Stretching,PT,PT,0
45838,45809,1,,TC1,Kickfit,PT,PT,0
45838,45809,1,,TC1,Mixed,PT,PT,0
45838,45809,1,,TC1,Pilates,PT,PT,0
45838,45809,1,,TC1,Physio,PT,PT,0
45838,45809,1,,TC1,HPX,Hypoxi,Hypoxi,0
45838,45809,1,,TC1,Yoga,,,
45838,45809,1,,TC1,YI 1:1,YI,Y&I,0
45838,45809,1,,TC1,Yoga Class,,,
45838,45809,1,,TC1,Group X,,,
45838,45809,1,,TC1,GX 1:1,,,
45838,45809,1,,TC1,Group Class,,,
45838,45809,1,,TC1,Supplement,Supplement,Supplement,0
45838,45809,1,,TC1,VAS,,,0
45838,45809,1,,TC1,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
45838,45809,1,,TC1,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45809,1,39,TTC,CC,NMS,NMS,0
45838,45809,1,,TTC,CS,,,
45838,45809,1,,TTC,Gym,,,
45838,45809,1,,TTC,PT,PT,PT,0
45838,45809,1,,TTC,CES,PT,PT,0
45838,45809,1,,TTC,Stretching,PT,PT,0
45838,45809,1,,TTC,Kickfit,PT,PT,0
45838,45809,1,,TTC,Mixed,PT,PT,0
45838,45809,1,,TTC,Pilates,PT,PT,0
45838,45809,1,,TTC,Physio,PT,PT,0
45838,45809,1,,TTC,HPX,Hypoxi,Hypoxi,0
45838,45809,1,,TTC,Yoga,,,
45838,45809,1,,TTC,YI 1:1,YI,Y&I,0
45838,45809,1,,TTC,Yoga Class,,,
45838,45809,1,,TTC,Group X,,,
45838,45809,1,,TTC,GX 1:1,,,
45838,45809,1,,TTC,Group Class,,,
45838,45809,1,,TTC,Supplement,Supplement,Supplement,0
45838,45809,1,,TTC,VAS,,,0
45838,45809,1,,TTC,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
45838,45809,1,,TTC,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45810,2,1,HVP,CC,NMS,NMS,1998.75614871306
45838,45810,2,,HVP,CS,,,
45838,45810,2,,HVP,Gym,,,
45838,45810,2,,HVP,PT,PT,PT,0
45838,45810,2,,HVP,CES,PT,PT,0.0363157655817332
45838,45810,2,,HVP,Stretching,PT,PT,0
45838,45810,2,,HVP,Kickfit,PT,PT,1089.47296745199
45838,45810,2,,HVP,Mixed,PT,PT,36.3157655817332
45838,45810,2,,HVP,Pilates,PT,PT,0
45838,45810,2,,HVP,Physio,PT,PT,0
45838,45810,2,,HVP,HPX,Hypoxi,Hypoxi,0
45838,45810,2,,HVP,Yoga,,,
45838,45810,2,,HVP,YI 1:1,YI,Y&I,0
45838,45810,2,,HVP,Yoga Class,,,
45838,45810,2,,HVP,Group X,,,
45838,45810,2,,HVP,GX 1:1,,,
45838,45810,2,,HVP,Group Class,,,
45838,45810,2,,HVP,Supplement,Supplement,Supplement,0
45838,45810,2,,HVP,VAS,,,0
45838,45810,2,,HVP,Retail & Califresh,Califresh and Retail,Califresh and Retail,63.7490250454979
45838,45810,2,,HVP,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45810,2,2,PCO,CC,NMS,NMS,239.02804484997
45838,45810,2,,PCO,CS,,,
45838,45810,2,,PCO,Gym,,,
45838,45810,2,,PCO,PT,PT,PT,137.999909210586
45838,45810,2,,PCO,CES,PT,PT,0
45838,45810,2,,PCO,Stretching,PT,PT,0
45838,45810,2,,PCO,Kickfit,PT,PT,0
45838,45810,2,,PCO,Mixed,PT,PT,18.1578827908666
45838,45810,2,,PCO,Pilates,PT,PT,0
45838,45810,2,,PCO,Physio,PT,PT,0
45838,45810,2,,PCO,HPX,Hypoxi,Hypoxi,0
45838,45810,2,,PCO,Yoga,,,
45838,45810,2,,PCO,YI 1:1,YI,Y&I,0
45838,45810,2,,PCO,Yoga Class,,,
45838,45810,2,,PCO,Group X,,,
45838,45810,2,,PCO,GX 1:1,,,
45838,45810,2,,PCO,Group Class,,,
45838,45810,2,,PCO,Supplement,Supplement,Supplement,48.4964035011699
45838,45810,2,,PCO,VAS,,,0
45838,45810,2,,PCO,Retail & Califresh,Califresh and Retail,Califresh and Retail,182.026172111968
45838,45810,2,,PCO,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45810,2,3,BDS,CC,NMS,NMS,32.6841890235599
45838,45810,2,,BDS,CS,,,
45838,45810,2,,BDS,Gym,,,
45838,45810,2,,BDS,PT,PT,PT,0
45838,45810,2,,BDS,CES,PT,PT,0
45838,45810,2,,BDS,Stretching,PT,PT,18.1578101593354
45838,45810,2,,BDS,Kickfit,PT,PT,0
45838,45810,2,,BDS,Mixed,PT,PT,0
45838,45810,2,,BDS,Pilates,PT,PT,0
45838,45810,2,,BDS,Physio,PT,PT,0
45838,45810,2,,BDS,HPX,Hypoxi,Hypoxi,0
45838,45810,2,,BDS,Yoga,,,
45838,45810,2,,BDS,YI 1:1,YI,Y&I,0
45838,45810,2,,BDS,Yoga Class,,,
45838,45810,2,,BDS,Group X,,,
45838,45810,2,,BDS,GX 1:1,,,
45838,45810,2,,BDS,Group Class,,,
45838,45810,2,,BDS,Supplement,Supplement,Supplement,65.8289279833608
45838,45810,2,,BDS,VAS,,,0
45838,45810,2,,BDS,Retail & Califresh,Califresh and Retail,Califresh and Retail,63.5063697027472
45838,45810,2,,BDS,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45810,2,4,VVO,CC,NMS,NMS,1751.28508783876
45838,45810,2,,VVO,CS,,,
45838,45810,2,,VVO,Gym,,,
45838,45810,2,,VVO,PT,PT,PT,435.789186980798
45838,45810,2,,VVO,CES,PT,PT,0
45838,45810,2,,VVO,Stretching,PT,PT,0
45838,45810,2,,VVO,Kickfit,PT,PT,72.6315311634663
45838,45810,2,,VVO,Mixed,PT,PT,0
45838,45810,2,,VVO,Pilates,PT,PT,0
45838,45810,2,,VVO,Physio,PT,PT,0
45838,45810,2,,VVO,HPX,Hypoxi,Hypoxi,0
45838,45810,2,,VVO,Yoga,,,
45838,45810,2,,VVO,YI 1:1,YI,Y&I,0
45838,45810,2,,VVO,Yoga Class,,,
45838,45810,2,,VVO,Group X,,,
45838,45810,2,,VVO,GX 1:1,,,
45838,45810,2,,VVO,Group Class,,,
45838,45810,2,,VVO,Supplement,Supplement,Supplement,0
45838,45810,2,,VVO,VAS,,,0
45838,45810,2,,VVO,Retail & Califresh,Califresh and Retail,Califresh and Retail,85.2760204523789
45838,45810,2,,VVO,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45810,2,5,TDC,CC,NMS,NMS,177.340088065732
45838,45810,2,,TDC,CS,,,
45838,45810,2,,TDC,Gym,,,
45838,45810,2,,TDC,PT,PT,PT,36.3157655817332
45838,45810,2,,TDC,CES,PT,PT,0
45838,45810,2,,TDC,Stretching,PT,PT,0
45838,45810,2,,TDC,Kickfit,PT,PT,0
45838,45810,2,,TDC,Mixed,PT,PT,0
45838,45810,2,,TDC,Pilates,PT,PT,0
45838,45810,2,,TDC,Physio,PT,PT,0
45838,45810,2,,TDC,HPX,Hypoxi,Hypoxi,0
45838,45810,2,,TDC,Yoga,,,
45838,45810,2,,TDC,YI 1:1,YI,Y&I,0
45838,45810,2,,TDC,Yoga Class,,,
45838,45810,2,,TDC,Group X,,,
45838,45810,2,,TDC,GX 1:1,,,
45838,45810,2,,TDC,Group Class,,,
45838,45810,2,,TDC,Supplement,Supplement,Supplement,0
45838,45810,2,,TDC,VAS,,,0
45838,45810,2,,TDC,Retail & Califresh,Califresh and Retail,Califresh and Retail,18.9964468324811
45838,45810,2,,TDC,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45810,2,6,FDC,CC,NMS,NMS,801.743156747923
45838,45810,2,,FDC,CS,,,
45838,45810,2,,FDC,Gym,,,
45838,45810,2,,FDC,PT,PT,PT,562.894366516864
45838,45810,2,,FDC,CES,PT,PT,0
45838,45810,2,,FDC,Stretching,PT,PT,0
45838,45810,2,,FDC,Kickfit,PT,PT,0
45838,45810,2,,FDC,Mixed,PT,PT,0
45838,45810,2,,FDC,Pilates,PT,PT,0
45838,45810,2,,FDC,Physio,PT,PT,0
45838,45810,2,,FDC,HPX,Hypoxi,Hypoxi,0
45838,45810,2,,FDC,Yoga,,,
45838,45810,2,,FDC,YI 1:1,YI,Y&I,0
45838,45810,2,,FDC,Yoga Class,,,
45838,45810,2,,FDC,Group X,,,
45838,45810,2,,FDC,GX 1:1,,,
45838,45810,2,,FDC,Group Class,,,
45838,45810,2,,FDC,Supplement,Supplement,Supplement,0
45838,45810,2,,FDC,VAS,,,0
45838,45810,2,,FDC,Retail & Califresh,Califresh and Retail,Califresh and Retail,66.0022532281827
45838,45810,2,,FDC,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45810,2,7,RCC,CC,NMS,NMS,573.534885832312
45838,45810,2,,RCC,CS,,,
45838,45810,2,,RCC,Gym,,,
45838,45810,2,,RCC,PT,PT,PT,644.967996731581
45838,45810,2,,RCC,CES,PT,PT,0
45838,45810,2,,RCC,Stretching,PT,PT,0
45838,45810,2,,RCC,Kickfit,PT,PT,335.557673975214
45838,45810,2,,RCC,Mixed,PT,PT,0
45838,45810,2,,RCC,Pilates,PT,PT,0
45838,45810,2,,RCC,Physio,PT,PT,0
45838,45810,2,,RCC,HPX,Hypoxi,Hypoxi,0
45838,45810,2,,RCC,Yoga,,,
45838,45810,2,,RCC,YI 1:1,YI,Y&I,0
45838,45810,2,,RCC,Yoga Class,,,
45838,45810,2,,RCC,Group X,,,
45838,45810,2,,RCC,GX 1:1,,,
45838,45810,2,,RCC,Group Class,,,
45838,45810,2,,RCC,Supplement,Supplement,Supplement,0
45838,45810,2,,RCC,VAS,,,0
45838,45810,2,,RCC,Retail & Califresh,Califresh and Retail,Califresh and Retail,35.0810295519542
45838,45810,2,,RCC,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45810,2,8,SCT,CC,NMS,NMS,2452.04129102547
45838,45810,2,,SCT,CS,,,
45838,45810,2,,SCT,Gym,,,
45838,45810,2,,SCT,PT,PT,PT,363.157655817332
45838,45810,2,,SCT,CES,PT,PT,0
45838,45810,2,,SCT,Stretching,PT,PT,0
45838,45810,2,,SCT,Kickfit,PT,PT,0
45838,45810,2,,SCT,Mixed,PT,PT,0
45838,45810,2,,SCT,Pilates,PT,PT,0
45838,45810,2,,SCT,Physio,PT,PT,0
45838,45810,2,,SCT,HPX,Hypoxi,Hypoxi,0
45838,45810,2,,SCT,Yoga,,,
45838,45810,2,,SCT,YI 1:1,YI,Y&I,0
45838,45810,2,,SCT,Yoga Class,,,
45838,45810,2,,SCT,Group X,,,
45838,45810,2,,SCT,GX 1:1,,,
45838,45810,2,,SCT,Group Class,,,
45838,45810,2,,SCT,Supplement,Supplement,Supplement,0
45838,45810,2,,SCT,VAS,,,0
45838,45810,2,,SCT,Retail & Califresh,Califresh and Retail,Califresh and Retail,67.2848600398648
45838,45810,2,,SCT,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45810,2,9,TCM,CC,NMS,NMS,2420.37314449135
45838,45810,2,,TCM,CS,,,
45838,45810,2,,TCM,Gym,,,
45838,45810,2,,TCM,PT,PT,PT,1089.472967452
45838,45810,2,,TCM,CES,PT,PT,0
45838,45810,2,,TCM,Stretching,PT,PT,0
45838,45810,2,,TCM,Kickfit,PT,PT,0
45838,45810,2,,TCM,Mixed,PT,PT,0
45838,45810,2,,TCM,Pilates,PT,PT,0
45838,45810,2,,TCM,Physio,PT,PT,0
45838,45810,2,,TCM,HPX,Hypoxi,Hypoxi,0
45838,45810,2,,TCM,Yoga,,,
45838,45810,2,,TCM,YI 1:1,YI,Y&I,0
45838,45810,2,,TCM,Yoga Class,,,
45838,45810,2,,TCM,Group X,,,
45838,45810,2,,TCM,GX 1:1,,,
45838,45810,2,,TCM,Group Class,,,
45838,45810,2,,TCM,Supplement,Supplement,Supplement,0
45838,45810,2,,TCM,VAS,,,0
45838,45810,2,,TCM,Retail & Califresh,Califresh and Retail,Califresh and Retail,26.1721119681082
45838,45810,2,,TCM,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45810,2,10,CPT,CC,NMS,NMS,2538.91495755595
45838,45810,2,,CPT,CS,,,
45838,45810,2,,CPT,Gym,,,
45838,45810,2,,CPT,PT,PT,PT,0
45838,45810,2,,CPT,CES,PT,PT,0
45838,45810,2,,CPT,Stretching,PT,PT,0
45838,45810,2,,CPT,Kickfit,PT,PT,0
45838,45810,2,,CPT,Mixed,PT,PT,0
45838,45810,2,,CPT,Pilates,PT,PT,0
45838,45810,2,,CPT,Physio,PT,PT,0
45838,45810,2,,CPT,HPX,Hypoxi,Hypoxi,0
45838,45810,2,,CPT,Yoga,,,
45838,45810,2,,CPT,YI 1:1,YI,Y&I,0
45838,45810,2,,CPT,Yoga Class,,,
45838,45810,2,,CPT,Group X,,,
45838,45810,2,,CPT,GX 1:1,,,
45838,45810,2,,CPT,Group Class,,,
45838,45810,2,,CPT,Supplement,Supplement,Supplement,0
45838,45810,2,,CPT,VAS,,,0
45838,45810,2,,CPT,Retail & Califresh,Califresh and Retail,Califresh and Retail,37.1609324898171
45838,45810,2,,CPT,Retail & Califresh,Califresh FW,Califresh and Retail,
45838,45810,2,11,DNG,CC,NMS,NMS,1830.73617504199
45838,45810,2,,DNG,CS,,,
45838,45810,2,,DNG,Gym,,,
45838,45810,2,,DNG,PT,PT,PT,544.736483725997
45838,45810,2,,DNG,CES,PT,PT,0
45838,45810,2,,DNG,Stretching,PT,PT,0
